lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
12,0,0,6943,8846,5.46480500518,5922,0.117371937875,0.355753920784,40,56,29,4.32433136893,7.91477148763,10.8866699482,12.0609689457,11.8428584153,0.000337723741979,0.0148598446471,0.26967240797,0.826578858494,0.987166497805
13,0,0,6848,8815,5.46629638547,5922,0.11800652525,0.352788454196,43,60,37,4.32239988474,7.92199526687,10.9203145615,12.0779851117,11.8462797907,0.000337723741979,0.0118203309693,0.275244849713,0.838399189463,0.989023978386
14,0,0,6932,8856,5.46311632943,5922,0.118333114027,0.339126325738,40,55,25,4.29769475772,7.88334314074,10.8719294171,12.0600826005,11.8452068293,0.000675447483958,0.0138466734211,0.26629517055,0.826241134752,0.988348530902
15,0,0,7064,9099,5.46008816637,5922,0.117580695124,0.347667316226,38,60,28,4.30816532486,7.88544256417,10.8644354254,12.0571178255,11.8376960997,0.00016886187099,0.0143532590341,0.265619723067,0.822863897332,0.983620398514
16,0,0,7111,9113,5.46270023507,5922,0.114501667168,0.356021393389,39,48,33,4.30362313426,7.87579005959,10.8918203422,12.065843427,11.8448728399,0.000337723741979,0.0141843971631,0.282843633907,0.828267477204,0.987841945289
17,0,0,6860,8830,5.46545335947,5922,0.118768704754,0.353108506121,42,58,29,4.30015789854,7.88460578724,10.8676057751,12.0670621201,11.8411174751,0.000506585612969,0.0140155352921,0.267139479905,0.832151300236,0.985477879095
18,0,0,7013,9018,5.46548256308,5922,0.11819208899,0.352397068036,38,48,24,4.29779566417,7.89038667502,10.8832463019,12.0720995449,11.8389005592,0.00016886187099,0.0135089496792,0.275075987842,0.83451536643,0.984971293482
19,0,0,6832,8850,5.46629507359,5922,0.118380273208,0.343041514304,41,47,30,4.31086424384,7.91866424912,10.9312272212,12.0529668874,11.8414514645,0.000506585612969,0.0131712259372,0.282337048294,0.826916582236,0.986659912192
20,0,0,6814,8740,5.4644971695,5922,0.121829496782,0.348410495209,38,56,28,4.29910417326,7.89938895675,10.9110398282,12.0717969664,11.8480917241,0.000337723741979,0.0140155352921,0.277102330294,0.834684228301,0.989868287741
21,0,0,6900,8857,5.46730676182,5922,0.118439820749,0.353608692341,41,69,28,4.31011437435,7.91788872768,10.9179595998,12.0687426003,11.8448728399,0.000675447483958,0.016379601486,0.280479567714,0.835021952043,0.987841945289
22,0,0,7169,9150,5.46344133363,5922,0.113764895997,0.348585045219,42,60,31,4.30965590582,7.89232312553,10.8958402075,12.0598171093,11.8398420225,0.000506585612969,0.0126646403242,0.272711921648,0.82252617359,0.984971293482
23,0,0,7116,9156,5.46518989959,5922,0.120705006454,0.349691483998,39,65,32,4.31229196418,7.89226303426,10.8736270846,12.05544646,11.8421194433,0.00016886187099,0.0126646403242,0.265957446809,0.824721377913,0.986997635934
24,0,0,6939,8946,5.46182036234,5922,0.119918802003,0.35548756062,44,63,32,4.3215029334,7.89036953645,10.9009622076,12.0629034639,11.8440628748,0.000675447483958,0.0148598446471,0.269841269841,0.831306990881,0.988517392773
25,0,0,6895,8812,5.47272477238,5922,0.119797231707,0.352203811312,42,52,30,4.32130114754,7.92288822887,10.9282038518,12.073963904,11.8415829627,0.000506585612969,0.0135089496792,0.277440054036,0.833671057075,0.986659912192
26,0,0,7018,9049,5.46378344932,5922,0.117694489951,0.350363209701,44,55,31,4.31922416171,7.89789903863,10.8872355261,12.055376301,11.8439313767,0.00016886187099,0.0114826072273,0.273725092874,0.826241134752,0.987841945289
27,0,0,7072,9137,5.46061542837,5922,0.12318975865,0.349833782243,35,59,28,4.31177360285,7.91273294198,10.9061443892,12.0594585856,11.8450043381,0.000337723741979,0.0123269165822,0.273556231003,0.828098615333,0.988517392773
28,0,0,7006,8955,5.4673295201,5922,0.113593235037,0.359152893558,53,59,34,4.31748200613,7.90840890359,10.8754103441,12.0499065999,11.8486282047,0.000337723741979,0.0130023640662,0.269841269841,0.81746031746,0.990206011483
29,0,0,7126,9154,5.46088020013,5922,0.118084812461,0.350177606929,41,56,31,4.32203586232,7.88803818061,10.8900896596,12.0704464957,11.8470187627,0.000337723741979,0.0136778115502,0.26443768997,0.826072272881,0.989192840257
