lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
9,0,0,11095,14290,4.99897751779,5343,0.174291880295,0.311834717299,86,55,3,4.35183343185,8.11180315731,10.9722526086,11.8823212901,11.4206433688,0.000187160771102,0.0189032378813,0.320606400898,0.856260527793,0.991390604529
10,0,0,11160,14486,4.99621249944,5343,0.172751589697,0.308628551879,78,51,0,4.35245381214,8.11136817783,10.9439529064,11.8766420259,11.4174861789,0.0,0.0198390417369,0.321542204754,0.855886206251,0.990080479132
11,0,0,11047,14194,4.99743734791,5343,0.16855992793,0.313954811906,76,50,2,4.32583087694,8.09248694094,10.9681828886,11.8970870787,11.426413293,0.000561482313307,0.0187160771102,0.318547632416,0.867864495602,0.994385176867
12,0,0,10777,13958,5.00341380966,5343,0.17399888647,0.317299043456,71,46,1,4.33881701808,8.12229454803,10.9745249918,11.9159169886,11.4271345336,0.000187160771102,0.0192775594235,0.317050346247,0.87778401647,0.994759498409
13,0,0,10880,14011,5.00589377747,5343,0.172489973537,0.316686274704,60,51,2,4.31455540459,8.09730969678,10.9568593586,11.8949818533,11.4206433688,0.000187160771102,0.0209620063635,0.317986150103,0.870859067939,0.991390604529
14,0,0,10789,13963,4.99822074642,5343,0.169116825131,0.308501780609,72,55,1,4.33785549899,8.11975586554,10.9912414013,11.8981786507,11.4199221282,0.0,0.0166573086281,0.319296275501,0.868613138686,0.991016282987
15,0,0,10732,13855,4.9948659369,5343,0.174398951596,0.311846035068,65,53,2,4.35048823607,8.13385440605,10.9834686724,11.9016176888,11.4206433688,0.0,0.0207748455924,0.328467153285,0.869174620999,0.991390604529
16,0,0,10691,13935,4.9981658805,5343,0.17075246881,0.311001273122,78,55,2,4.32976118764,8.10649615815,10.9722199307,11.8867194801,11.4213646093,0.000187160771102,0.0189032378813,0.318547632416,0.86243683324,0.991764926071
17,0,0,10972,14212,4.99821647207,5343,0.166975513212,0.30644839192,67,59,0,4.31246658068,8.07043106302,10.934510732,11.8941360335,11.4256920525,0.000187160771102,0.0170316301703,0.315927381621,0.862998315553,0.994010855325
18,0,0,10870,14006,5.00096152007,5343,0.173798532954,0.312952355579,69,43,2,4.36200118223,8.12358783134,10.9743908405,11.8819265874,11.4228070904,0.000187160771102,0.0160958263148,0.308815272319,0.857757813962,0.992513569156
19,0,0,11259,14521,4.9905248721,5343,0.171698951702,0.313319711738,79,53,3,4.30719962757,8.07938378447,10.9631429502,11.8696483635,11.4220858498,0.000187160771102,0.0189032378813,0.316676024705,0.849335579263,0.992139247614
20,0,0,10943,14102,5.00053485517,5343,0.172158760221,0.316549784142,72,38,4,4.33521101278,8.104966205,10.9583731913,11.9046961804,11.4220858498,0.000374321542205,0.0211491671346,0.326221224031,0.870110424855,0.992139247614
21,0,0,10914,14095,5.00524813938,5343,0.175671973765,0.313134999416,64,46,3,4.3250532185,8.0985470681,10.9419503746,11.8842474516,11.4213646093,0.0,0.0179674340258,0.306569343066,0.860565225529,0.991764926071
22,0,0,11123,14302,4.99813764172,5343,0.175168960639,0.310959789396,85,55,8,4.32850838971,8.1078481509,10.9678145247,11.8922994862,11.420371141,0.000374321542205,0.0189032378813,0.325472580947,0.860378064758,0.9915777653
23,0,0,11087,14241,4.99755555841,5343,0.174595563002,0.31812084423,75,68,2,4.34151445314,8.10986581274,10.9779299492,11.8784008192,11.4271345336,0.0,0.0181545947969,0.311622683885,0.856822010107,0.995508141494
24,0,0,10889,13989,5.01015664256,5343,0.172083768904,0.319275942659,74,46,3,4.34550562815,8.10974379004,10.9719759479,11.893879051,11.4199221282,0.000374321542205,0.0192775594235,0.320793561669,0.868800299457,0.991016282987
25,0,0,10897,13936,5.0028718072,5343,0.171930608624,0.313517990246,70,51,4,4.31394784965,8.09922149796,10.9949890799,11.9037593246,11.4210923816,0.000187160771102,0.0181545947969,0.322103687067,0.871607711024,0.991952086843
26,0,0,11257,14544,5.00275597914,5343,0.170495309889,0.315447565629,70,64,2,4.37408993951,8.13190904017,10.9910719395,11.9089120959,11.4254198248,0.000187160771102,0.0215234886768,0.318360471645,0.873479318735,0.994198016096
27,0,0,10455,13666,5.00394635248,5343,0.167407785757,0.310919789093,74,53,2,4.3117735756,8.09536733702,10.9604985909,11.9001469881,11.4213646093,0.0,0.0185289163391,0.310874040801,0.869923264084,0.991764926071
28,0,0,10670,13757,5.00074962408,5343,0.172492854582,0.310397077655,68,51,1,4.34974504367,8.11395776013,10.986302029,11.9019472896,11.4256920525,0.0,0.0177802732547,0.325285420176,0.871794871795,0.994010855325
29,0,0,11383,14594,5.00474187334,5343,0.171727490276,0.312963865865,80,58,4,4.32746729866,8.13703208468,10.9817046089,11.9118690712,11.4242495714,0.000374321542205,0.016470147857,0.315553060079,0.87441512259,0.99326221224
