lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
9,0,0,14358,17894,5.00908804141,6197,0.183979215593,0.336122364897,72,139,86,4.40557495736,8.12510806582,11.0855295784,11.9185926903,11.4285162785,0.000161368404066,0.0174277876392,0.295949653058,0.843149911247,0.987897369695
10,0,0,14153,17540,5.00932686457,6197,0.180286323089,0.33218780966,70,112,88,4.42332499285,8.13623499183,11.1253914243,11.9498291992,11.4289595368,0.000161368404066,0.0166209456188,0.303211231241,0.855413909956,0.988381474907
11,0,0,13998,17511,5.01011281933,6197,0.180949826559,0.33615278986,90,125,89,4.42916796256,8.11880179803,11.0947401515,11.938721852,11.4325195225,0.000161368404066,0.0167823140229,0.299015652735,0.847990963369,0.989995158948
12,0,0,14762,18278,5.00782423199,6197,0.180336575197,0.34062125578,82,140,91,4.39496503982,8.08411818735,11.0760552018,11.9374357016,11.4292282756,0.000322736808133,0.016943682427,0.283847022753,0.85041148943,0.988220106503
13,0,0,14518,18020,5.01083132022,6197,0.179899869492,0.336551653527,74,131,94,4.42085330248,8.14518828626,11.1245570584,11.9417239806,11.4285162785,0.000161368404066,0.0158141035985,0.301758915604,0.851379699855,0.987897369695
14,0,0,14502,18015,5.01029710642,6197,0.180318010998,0.343505506322,80,137,80,4.43301498408,8.13557436361,11.1029514832,11.9433581505,11.4303835311,0.000484105212199,0.0151686299822,0.297724705503,0.850088752622,0.989026948523
15,0,0,14506,17904,5.00948713913,6197,0.1803682222,0.338170027358,83,148,74,4.42835843876,8.1196254399,11.0926373181,11.923404893,11.4286907979,0.000161368404066,0.0164595772148,0.296111021462,0.843956753268,0.988542843311
16,0,0,14041,17516,5.01527879595,6197,0.181943303163,0.337559224695,78,130,86,4.43678574092,8.15596549324,11.11842243,11.935598873,11.4270922842,0.000161368404066,0.0177505244473,0.307406809747,0.850088752622,0.987251896079
17,0,0,14438,17877,5.00848856144,6197,0.179644523539,0.338089685365,90,120,86,4.42974828913,8.12889728163,11.0764044112,11.9255902131,11.4238813372,0.000322736808133,0.0174277876392,0.300145231564,0.843956753268,0.986929159271
18,0,0,14411,17861,5.00810800703,6197,0.183418160882,0.339457012046,68,136,78,4.39950729407,8.09791001631,11.0940139145,11.9341446453,11.4235322984,0.0,0.0167823140229,0.298370179119,0.848636436986,0.986283685654
19,0,0,14692,18219,5.00997181731,6197,0.185065228558,0.338269055329,88,129,80,4.40403517126,8.10252603022,11.0814943424,11.9371287216,11.4306522699,0.000322736808133,0.0164595772148,0.296111021462,0.851379699855,0.990156527352
20,0,0,14326,17795,5.01245818251,6197,0.179924846711,0.339579993257,83,128,92,4.42307752845,8.12080138889,11.1035970823,11.932555553,11.4265548064,0.000484105212199,0.0175891560432,0.302888494433,0.851863805067,0.988220106503
21,0,0,14901,18353,5.00828833544,6197,0.179957856912,0.337594373903,80,139,98,4.42667206758,8.11408035964,11.0996753675,11.9446797792,11.428422059,0.000322736808133,0.017105050831,0.296595126674,0.852186541875,0.988704211715
22,0,0,14354,17846,5.00745003231,6197,0.179116712923,0.334760164057,96,139,79,4.40006725503,8.10229270544,11.0867056975,11.938082319,11.4268235453,0.000322736808133,0.0158141035985,0.299499757947,0.851541068259,0.987413264483
23,0,0,14451,18014,5.01116634978,6197,0.182949654354,0.335651778459,89,135,84,4.41512958226,8.12270745168,11.1204284112,11.9362719248,11.4292282756,0.000322736808133,0.017105050831,0.308213651767,0.847022752945,0.988220106503
24,0,0,14179,17579,5.01223488156,6197,0.179959524696,0.338027423368,73,126,84,4.4330932663,8.12958954926,11.0893875619,11.9407476667,11.4360795083,0.000484105212199,0.0159754720026,0.290785864128,0.853638857512,0.991608842989
25,0,0,14298,17742,5.00617262794,6197,0.183226350474,0.341617704118,87,128,80,4.40597766451,8.11207989078,11.0768880911,11.9241636369,11.429402795,0.000322736808133,0.017105050831,0.293851863805,0.843956753268,0.988865580119
26,0,0,14288,17772,5.00766609304,6197,0.178284764325,0.337065547784,82,136,80,4.41902203285,8.12755271131,11.1017807078,11.9205975962,11.4275355424,0.000161368404066,0.0179118928514,0.301113441988,0.847022752945,0.988381474907
27,0,0,14034,17379,5.01375860974,6197,0.175541114751,0.335967740196,74,133,81,4.4191265972,8.13238623363,11.1093054592,11.9457514059,11.4320762642,0.000161368404066,0.017105050831,0.304179441665,0.858641278038,0.989511053736
28,0,0,14546,18087,5.01011047537,6197,0.185893617515,0.339513340986,71,133,90,4.42448676788,8.1398436319,11.1081260094,11.9352828491,11.4292282756,0.0,0.0192028400839,0.299499757947,0.849120542198,0.988220106503
29,0,0,14525,17862,5.01041211657,6197,0.180303952153,0.339048729117,93,135,83,4.41602572316,8.13334196852,11.1101190474,11.9584580354,11.436616986,0.000161368404066,0.0158141035985,0.300629336776,0.857995804421,0.99128610618
