word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
zhromaždení	252	-12.75	0	0	1082	14	6	4	4	441	155	82	15	2	11
žofia	252	-7.76	2	2	157	1	1	1	1	2423	532	9	3	1	5
tibetu	252	-9.07	2	3	778	40	5	4	3	1587	113	11	1	1	6
čeliť	252	-6.53	2	2	238	60	4	1	1	484	137	9	4	1	5
veličina	252	-9.25	0	0	1578	197	16	11	3	2423	220	53	6	1	8
airport	252	-10.39	0	0	615	11	6	1	1	312	25	8	6	1	7
konštrukciou	252	-9.91	0	0	1091	355	148	20	20	1587	410	36	22	6	12
meter	252	-5.74	2	2	1018	182	25	1	1	379	136	28	4	3	5
bulharskej	252	-8.42	0	0	637	67	14	13	13	605	561	210	130	16	10
informáciu	252	-8.13	0	0	286	150	22	13	13	1587	125	46	25	1	10
korunovaný	252	-10.38	0	0	1091	355	25	10	9	649	402	84	50	38	10
relácie	252	-7.25	8	8	917	195	12	5	5	2264	600	110	54	6	7
astronómia	252	-10.24	0	0	615	33	18	15	15	2423	532	10	3	2	10
nižný	252	-5.67	4	4	1101	82	11	3	1	649	402	5	1	1	5
experimentálne	252	-12.23	0	0	308	52	19	10	7	2264	450	54	41	7	14
kandidoval	252	-10.4	0	0	1091	207	41	6	6	790	306	138	105	8	10
kapelou	252	-8.18	0	1	1091	207	30	6	6	1587	410	9	3	1	7
výrobných	252	-6.73	0	0	1578	235	36	22	17	936	860	421	198	11	9
obmedzený	252	-8.99	0	0	1034	299	8	8	8	649	402	110	6	2	9
mohutné	252	-8.16	4	4	1018	187	9	3	3	756	438	35	3	1	7
štvrtého	252	-8.37	0	0	329	148	21	16	14	1083	439	308	11	1	8
správnej	252	-7.04	0	2	1761	283	52	19	19	605	561	210	16	6	8
mp	252	-5.21	66	71	1018	3	3	3	3	72	3	3	3	3	2
telesnej	252	-7.59	0	0	778	192	33	25	8	605	561	210	8	3	8
pec	252	-4.0	8	10	2764	106	4	4	4	126	52	3	3	3	3
sc	252	-4.1	58	63	1761	35	35	35	35	126	3	3	3	3	2
malopoľskom	252	-10.81	0	0	1018	284	28	5	1	1223	761	182	77	4	11
pokračovaním	252	-10.5	0	0	2764	970	47	17	10	1223	95	44	13	6	12
križovatky	252	-9.76	0	0	1091	213	38	10	5	1260	309	26	13	1	10
úpadku	252	-7.97	0	0	195	19	2	2	1	1587	222	10	3	1	6
prevrat	252	-8.26	0	2	2764	1139	423	36	3	312	24	5	2	1	7
napísaná	252	-7.51	0	0	1101	367	29	7	7	588	283	54	4	4	8
cisárskeho	251	-9.22	0	0	474	62	15	15	15	1083	439	105	33	28	10
priatelia	251	-7.91	0	0	2764	1139	251	27	11	2423	532	32	15	11	9
hĺbku	251	-4.76	6	7	586	5	5	5	1	1587	222	4	1	1	5
stiahnuť	251	-8.52	0	0	1761	378	7	5	5	484	8	5	3	3	8
